country,year,population,pop_density,net_migration,migration_perc,iso3c,iso2c,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude
Early-demographic dividend,1963,1052059966.0,31.7410090362888,,,EAR,V2,Aggregates,,Aggregates,Aggregates,,,
Early-demographic dividend,1962,1027290366.0,30.9937017317304,-857830.0,-0.0008350414141818205,EAR,V2,Aggregates,,Aggregates,Aggregates,,,
Early-demographic dividend,1961,1003279186.0,30.2692762179931,,,EAR,V2,Aggregates,,Aggregates,Aggregates,,,
Early-demographic dividend,1960,980085256.0,,,,EAR,V2,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2018,2328220870.0,95.4316055341949,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2017,2314202003.0,94.8569852295584,-2057249.0,-0.0008889669083913588,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2016,2298514046.0,94.2139504799982,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2015,2282855831.0,93.6095942221792,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2014,2267482299.0,92.9792527673597,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2013,2252046977.0,92.3463423562311,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2012,2236819053.0,91.7220917774509,-1337907.0,-0.0005981292935633806,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2011,2221673110.0,91.100974839123,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2010,2206884624.0,90.4946654574166,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2009,2192059415.0,89.8873096080648,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2008,2177119142.0,89.2748937073067,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2007,2161785573.0,88.6456350309201,-4415849.0,-0.002042685942191733,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2006,2146744075.0,88.0291755428638,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2005,2131146832.0,87.3901160561025,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2004,2115458616.0,86.7466938580281,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2003,2099602439.0,86.0961515258762,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2002,2083186112.0,85.4213782991383,-4235381.0,-0.0020331265534089737,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2001,2065912076.0,84.7113681359063,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,2000,2047640119.0,83.963207113524,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1999,2028650274.0,83.1353058115819,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1998,2008705489.0,82.3179565515481,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1997,1987315562.0,81.4413845049892,1532.0,7.708891478000714e-07,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1996,1965146504.0,80.5328832024208,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1995,1942431457.0,79.6016481093685,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1994,1919359723.0,78.6563200331122,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1993,1895897521.0,77.69482727744,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1992,1872480731.0,76.7351955282079,-1848218.0,-0.0009870424669272606,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1991,1848222188.0,75.7410683206396,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1990,1822193192.0,74.6798958198856,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1989,1795159128.0,73.5719446476544,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1988,1767429690.0,72.4354945993963,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1987,1739071545.0,71.2732779236108,701831.0,0.0004035664904171611,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1986,1710989831.0,70.1221029788751,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1985,1684294889.0,69.0283376058656,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1984,1659131214.0,67.9967628887527,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1983,1634539937.0,66.9848119696824,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1982,1608678553.0,65.9249908510285,556267.0,0.00034579127008477,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1981,1582789699.0,64.8634857752647,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1980,1559194619.0,63.8968098612559,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1979,1536434993.0,62.9638475509654,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1978,1513227369.0,62.0127879186259,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1977,1490449457.0,61.0793380914406,-722799.0,-0.0004849537142003199,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1976,1467569010.0,60.1414152218038,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1975,1443359147.0,59.1492878238929,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1974,1416257366.0,58.0383395691354,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1973,1386188710.0,56.806030536666,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1972,1355934900.0,55.5661607143955,18646.0,1.375139765190792e-05,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1971,1324084715.0,54.2607189822914,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1970,1290384064.0,52.8796732435138,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1969,1257454897.0,51.5302427602022,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1968,1224531259.0,50.1810388541722,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1967,1195269923.0,48.9819153300082,1538131.0,0.001286848242729521,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1966,1166600015.0,47.8070284035051,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1965,1136691455.0,46.5813817730891,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1964,1110214377.0,45.4963565684668,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1963,1084796352.0,44.4547311377179,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1962,1059018809.0,43.3983727333564,-480262.0,-0.0004534971389729113,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1961,1044544622.0,42.8052235304339,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific,1960,1040958103.0,,,,EAS,Z4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2018,2081651801.0,130.810431457567,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2017,2068155660.0,129.962337637855,-3791004.0,-0.0018330361071564603,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2016,2053116851.0,129.017302981745,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2015,2038202511.0,128.080079863003,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2014,2023609315.0,127.163047478317,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2013,2008932012.0,126.240729833103,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2012,1994401378.0,125.327077540813,-3768254.0,-0.0018894160631692063,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2011,1980045666.0,124.423877931051,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2010,1965964309.0,123.53925393598,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2009,1952027348.0,122.663160761346,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2008,1938067140.0,121.785845548708,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2007,1924028068.0,120.902051436427,-6894219.0,-0.003583221635205376,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2006,1909901290.0,120.014725499648,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2005,1895285323.0,119.097103245925,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2004,1880258797.0,118.152407063222,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2003,1865142700.0,117.201652322607,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2002,1849617640.0,116.222580047079,-5608510.0,-0.0030322537365074006,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2001,1833433229.0,115.201698336572,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),2000,1816466142.0,114.135765468465,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1999,1798649990.0,112.913856767989,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1998,1779799008.0,111.730448604467,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1997,1759761226.0,110.472536693159,-974322.0,-0.0005536671598422864,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1996,1738960485.0,109.166728502015,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1995,1717912312.0,107.845319569275,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1994,1696474639.0,106.49946068344,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1993,1674590518.0,105.125642867097,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1992,1652538259.0,103.741269864188,-2770604.0,-0.0016765747993493201,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1991,1629641399.0,102.303875407893,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1990,1605197175.0,100.774909376503,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1989,1579675516.0,99.1726495962593,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1988,1553557307.0,97.5329381726134,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1987,1526783271.0,95.8520536722135,-272668.0,-0.00017858985304535735,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1986,1500319170.0,94.1906270128963,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1985,1475348519.0,92.6229597314004,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1984,1451910036.0,91.151482558979,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1983,1429187408.0,89.7249470447386,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1982,1405396789.0,88.2313626358725,-303942.0,-0.0002162677489936972,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1981,1381740161.0,86.7461902346354,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1980,1360444852.0,85.4092623680513,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1979,1339882617.0,84.1183571752339,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1978,1318993009.0,82.8068993768418,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1977,1298410796.0,81.5147399573344,-1119832.0,-0.0008624635619557802,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1976,1277794190.0,80.220421331773,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1975,1255575508.0,78.825523745428,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1974,1231488459.0,77.3132322695837,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1973,1204963130.0,75.6477738156523,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1972,1176916274.0,73.8868486492561,-888388.0,-0.0007548438403189248,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1971,1147914103.0,72.0660912457631,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1970,1117169518.0,70.1359450247761,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1969,1087061065.0,68.2457351950544,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1968,1057855221.0,66.4121911928396,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1967,1030347262.0,64.6852404757974,-476764.0,-0.0004627216644168653,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1966,1003805626.0,63.0189555536164,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1965,976366448.0,61.2963229103821,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1964,952499842.0,59.7979764738085,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1963,929639988.0,58.3628339662608,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1962,906418827.0,56.9050085914482,-951548.0,-0.0010497884329580458,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1961,894484115.0,56.1557469160876,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (excluding high income),1960,894880101.0,,,,EAP,4E,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2018,2056064424.0,130.185452991291,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2017,2042687863.0,129.338478726806,-3763991.0,-0.0018426657680689416,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2016,2027771091.0,128.393981707491,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2015,2012980531.0,127.457466065032,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2014,1998513398.0,126.541439265463,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2013,1983964453.0,125.620232311366,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2012,1969562739.0,124.707794962412,-3741241.0,-0.0018995287258021182,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2011,1955334267.0,123.805786171247,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2010,1941377349.0,122.922310297135,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2009,1927560609.0,122.047165804884,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2008,1913718210.0,121.170636060244,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2007,1899800530.0,120.287812793517,-6869538.0,-0.003615925930918653,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2006,1885806859.0,119.402162486358,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2005,1871341375.0,118.487083263108,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2004,1856486252.0,117.546055300241,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2003,1841560579.0,116.600129259481,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2002,1826238744.0,115.626494300612,-5591320.0,-0.003061658843001745,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2001,1810261141.0,114.610960648329,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),2000,1793498351.0,113.549852831405,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1999,1775880231.0,112.331719151762,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1998,1757224494.0,111.151667156886,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1997,1737388752.0,109.896974998814,-960390.0,-0.0005527778390958525,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1996,1716810429.0,108.595311542293,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1995,1696014016.0,107.279785138583,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1994,1674861279.0,105.94172147101,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1993,1653289954.0,104.577248285341,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1992,1631566815.0,103.203172252735,-2770604.0,-0.001698124756233167,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1991,1608999005.0,101.775667377431,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1990,1584871832.0,100.25802442192,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1989,1559650576.0,98.6625431666259,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1988,1533819043.0,97.0284561609268,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1987,1507322668.0,95.3523116562384,-272668.0,-0.00018089557451012872,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1986,1481135087.0,93.6957012714505,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1985,1456445290.0,92.1338397880051,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1984,1433295147.0,90.6693758765379,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1983,1410865625.0,89.2504980095433,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1982,1387365773.0,87.7639117202569,-303942.0,-0.00021907849098998927,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1981,1363987509.0,86.2850170136128,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1980,1342952245.0,84.9543390564103,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1979,1322627335.0,83.6685976595291,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
East Asia & Pacific (IDA & IBRD countries),1978,1301958160.0,82.3610782689448,,,TEA,T4,Aggregates,,Aggregates,Aggregates,,,
